Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2020-01-13,07:03:03,19.1,
2020-01-13,07:36:03,19.0,
2020-01-13,08:09:03,18.9,
2020-01-13,08:42:03,19.0,
2020-01-13,09:15:03,19.3,
2020-01-13,09:48:03,19.6,
2020-01-13,10:21:03,20.0,
2020-01-13,10:54:03,20.4,
2020-01-13,11:27:03,20.8,
2020-01-13,12:00:03,21.2,
2020-01-13,12:33:03,21.6,
2020-01-13,13:06:03,22.0,
2020-01-13,13:39:03,22.4,
2020-01-13,14:12:03,22.8,
2020-01-13,14:45:03,23.1,
2020-01-13,15:18:03,23.3,
2020-01-13,15:51:03,23.5,
2020-01-13,16:24:03,23.6,
2020-01-13,16:57:03,23.7,
2020-01-13,17:30:03,23.8,
2020-01-13,18:03:03,23.9,
2020-01-13,18:36:03,23.9,
2020-01-13,19:09:03,23.9,
2020-01-13,19:42:03,23.9,
2020-01-13,20:15:03,23.8,
2020-01-13,20:48:03,23.8,
2020-01-13,21:21:03,23.6,
2020-01-13,21:54:03,23.3,
2020-01-13,22:27:03,23.0,
2020-01-13,23:00:03,22.7,
2020-01-13,23:33:03,22.5,
2020-01-14,00:06:03,22.4,
2020-01-14,00:39:03,22.3,
2020-01-14,01:12:03,22.2,
